session_id,msisdn,package_code,used_imei,session_time,network_type,payload_mb
CDR000080663,81143195971,PKG-004,350000000001254,2023-06-17 12:27:00,3G,1011.76
CDR000080664,82111939086,PKG-005,350000000004009,2023-04-21 01:04:00,4G,1611.02
CDR000080665,82123673499,PKG-002,350000000002140,2023-02-28 09:24:00,4G,931.69
CDR000080666,82282832420,PKG-003,350000000276310,2023-09-07 06:55:00,5G,1618.24
CDR000080667,81260580712,PKG-005,350000000002020,2023-09-02 22:28:00,4G,1398.37
CDR000080668,81248649559,PKG-002,350000000002269,2023-06-05 16:28:00,4G,1537.45
CDR000080669,82149323255,PKG-009,350000000003789,2023-07-13 12:44:00,4G,513.45
CDR000080670,81220423165,PKG-006,350000009999999,2023-11-17 22:35:00,4G,1467.04
CDR000080671,81152096182,PKG-002,350000009999999,2023-07-09 04:11:00,3G,827.07
CDR000080673,82249375994,PKG-007,350000000231553,2023-08-11 10:21:00,4G,666.43
CDR000080674,81197019702,PKG-009,350000000005107,2023-08-22 20:37:00,4G,690.25
CDR000080675,82155660320,PKG-007,350000000007177,2023-11-04 02:12:00,4G,1060.94
CDR000080676,81250893716,PKG-010,350000009999999,2023-04-05 11:22:00,5G,1645.71
CDR000080677,81239097014,PKG-004,350000000004080,2023-07-22 14:40:00,4G,371.67
CDR000080678,82249419928,PKG-002,350000000002297,2023-03-09 18:22:00,4G,717.15
CDR000080679,82220996242,PKG-004,350000000276541,2023-07-23 20:07:00,5G,1460.79
CDR000080680,85293906835,PKG-003,350000000001950,2023-10-16 16:30:00,4G,334.86
CDR000080681,82172273984,PKG-004,350000000003149,2023-10-28 00:49:00,5G,385.8
CDR000080682,81236592680,PKG-009,350000000613833,2023-08-18 10:41:00,3G,134.75
CDR000080683,85239294182,PKG-009,350000000222855,2023-05-12 07:55:00,4G,979.89
CDR000080684,85281090552,PKG-008,350000000003013,2023-11-05 15:04:00,4G,1361.26
CDR000080685,81295234539,PKG-001,350000000923250,2023-11-27 15:20:00,4G,1283.12
CDR000080686,81125916776,PKG-007,350000000007643,2023-10-07 19:07:00,3G,1944.09
CDR000080688,85293606227,PKG-006,350000000927756,2023-01-28 03:26:00,4G,659.34
CDR000080689,82284377470,PKG-008,350000000001673,2023-06-02 02:28:00,3G,1547.85
CDR000080690,81145004417,PKG-008,350000000002735,2023-09-04 12:01:00,4G,753.96
CDR000080691,82262273044,PKG-001,350000000006731,2023-08-22 04:30:00,4G,1070.28
CDR000080692,81270184512,PKG-006,350000000005201,2023-03-07 22:41:00,3G,453.66
CDR000080693,81269484764,PKG-006,350000000003044,2023-03-13 00:19:00,3G,1499.6
CDR000080694,82251544668,PKG-001,350000000002159,2023-10-13 05:47:00,4G,1264.47
CDR000080695,81192264175,PKG-004,350000000001666,2023-07-09 02:03:00,5G,1403.87
CDR000080696,85217768242,PKG-005,350000000008820,2023-10-30 00:34:00,4G,929.66
CDR000080697,82129887046,PKG-008,350000000006036,2023-03-23 06:39:00,3G,2003.58
CDR000080698,81190010830,PKG-005,350000000006745,2023-01-06 01:27:00,5G,1061.83
CDR000080699,85220203234,PKG-008,350000000956284,2023-10-17 18:12:00,5G,1608.72
CDR000080700,82299015123,PKG-010,350000000001525,2023-03-16 19:28:00,3G,572.25
CDR000080701,81298996338,PKG-005,350000000004164,2023-08-23 17:50:00,4G,1278.81
CDR000080702,82151157430,PKG-002,350000000007462,2023-11-02 11:18:00,4G,490.44
CDR000080703,85230624901,PKG-004,350000000001142,2023-10-28 06:03:00,4G,1002.2
CDR000080704,81251238474,PKG-010,350000000291550,2023-06-23 02:43:00,4G,859.85
CDR000080705,82236906081,PKG-005,350000000899381,2023-05-04 08:24:00,4G,367.33
CDR000080706,82285725929,PKG-001,350000000261216,2023-06-20 17:00:00,3G,297.01
CDR000080707,85228787472,PKG-002,350000000774316,2023-02-15 17:26:00,4G,896.4
CDR000080708,82111649979,PKG-007,350000000008392,2023-07-09 05:49:00,4G,498.0
CDR000080709,81128825660,PKG-006,350000009999999,2023-10-11 18:30:00,4G,803.84
CDR000080711,81186853396,PKG-008,350000000356789,2023-02-06 07:55:00,4G,1518.81
CDR000080712,82144418868,PKG-009,350000000007519,2023-02-23 21:27:00,4G,1571.04
CDR000080713,81216698148,PKG-008,350000009999999,2023-02-01 08:56:00,4G,1308.42
CDR000080714,82238782503,PKG-001,350000000987748,2023-12-18 01:09:00,3G,1203.21
CDR000080715,82131565774,PKG-008,350000009999999,2023-08-05 20:57:00,5G,90.26
CDR000080716,82129590913,PKG-009,350000000001294,2023-07-09 06:03:00,4G,1599.01
CDR000080717,82145882168,PKG-001,350000000001463,2023-04-20 04:26:00,5G,1782.16
CDR000080718,85220847044,PKG-004,350000000006563,2023-08-15 05:22:00,3G,126.84
CDR000080719,81192724450,PKG-005,350000000004387,2023-10-30 05:09:00,4G,1010.22
CDR000080720,85247359005,PKG-004,350000000322924,2023-03-07 18:48:00,4G,352.29
CDR000080721,81217073727,PKG-008,350000000003443,2023-08-05 08:32:00,4G,581.24
CDR000080722,82282338448,PKG-005,350000000006751,2023-11-12 17:09:00,4G,1050.1
CDR000080723,82127946275,PKG-009,350000000006428,2023-09-14 10:50:00,4G,823.27
CDR000080724,82131059994,PKG-008,350000000007850,2023-07-29 06:35:00,3G,518.79
CDR000080725,81185441501,PKG-001,350000000008477,2023-11-13 05:12:00,4G,646.13
CDR000080726,81250596639,PKG-005,350000000001363,2023-09-02 09:14:00,4G,187.47
CDR000080727,81229309333,PKG-008,350000000005295,2023-02-23 21:50:00,4G,1260.97
CDR000080728,85222507594,PKG-001,350000000002239,2023-08-24 03:39:00,5G,1795.24
CDR000080729,81128085716,PKG-007,350000000627716,2023-04-28 16:12:00,3G,1132.03
CDR000080730,85262040130,PKG-007,350000000008094,2023-12-01 14:26:00,4G,1169.1
CDR000080731,82290071693,PKG-003,350000000272157,2023-03-16 06:29:00,4G,0.01
CDR000080732,82185851555,PKG-004,350000000008675,2023-06-05 09:06:00,3G,1285.16
CDR000080733,81273862893,PKG-008,350000000003706,2023-05-17 17:43:00,4G,651.45
CDR000080734,85220484316,PKG-005,350000000865952,2023-05-27 21:04:00,4G,641.27
CDR000080735,81242905794,PKG-004,350000000781198,2023-02-04 03:50:00,4G,1308.79
CDR000080737,82232019297,PKG-003,350000000005240,2023-03-31 05:28:00,4G,471.0
CDR000080738,81143594283,PKG-008,350000000002662,2023-10-30 05:05:00,3G,796.22
CDR000080739,82170528974,PKG-001,350000000002504,2023-09-15 19:41:00,4G,1374.57
CDR000080740,82137800470,PKG-005,350000000001121,2023-07-17 04:26:00,4G,1090.02
CDR000080743,82213013919,PKG-010,350000000008225,2023-05-01 08:56:00,4G,386.47
CDR000080744,82172894247,PKG-001,350000000001934,2023-04-01 02:34:00,4G,964.77
CDR000080745,81164835821,PKG-001,350000000004485,2023-04-18 02:17:00,4G,557.66
CDR000080746,82230023378,PKG-006,350000000003882,2023-06-07 21:54:00,4G,1694.36
CDR000080747,85295582603,PKG-001,350000000006327,2023-08-26 01:27:00,3G,1048.96
CDR000080748,82139849299,PKG-003,350000000001125,2023-06-10 09:03:00,4G,719.3
CDR000080749,82264928126,PKG-004,350000000006195,2023-04-28 13:39:00,4G,1445.47
CDR000080750,82114677287,PKG-001,350000000003860,2023-07-14 10:39:00,4G,53.06
CDR000080751,81182879403,PKG-010,350000000713205,2023-05-23 20:17:00,4G,1531.89
CDR000080752,82275018259,PKG-003,350000000940233,2023-08-10 22:10:00,4G,1305.78
CDR000080753,81260421034,PKG-006,350000000005635,2023-07-16 08:53:00,4G,1849.0
CDR000080754,82120528416,PKG-005,350000000001859,2023-09-16 10:24:00,4G,1711.99
CDR000080755,82295208935,PKG-007,350000000718438,2023-08-29 12:32:00,4G,595.81
CDR000080756,82188334355,PKG-005,350000000004947,2023-04-02 07:03:00,4G,1513.17
CDR000080757,81149508645,PKG-009,350000000001277,2023-09-22 15:52:00,3G,669.25
CDR000080758,82298082015,PKG-008,350000009999999,2023-11-12 07:46:00,3G,1048.69
CDR000080759,82258995279,PKG-002,350000000030896,2023-08-30 05:10:00,5G,1999.37
CDR000080760,81118214174,PKG-004,350000000002920,2023-06-05 13:13:00,5G,1027.41
CDR000080761,82277958668,PKG-006,350000009999999,2023-08-17 22:33:00,3G,1119.21
CDR000080762,82131890322,PKG-001,350000000001917,2023-03-10 01:50:00,4G,1435.72
CDR000080763,81228751059,PKG-002,350000000003932,2023-10-07 09:12:00,3G,162.61
CDR000080764,85290961631,PKG-010,350000000005246,2023-06-27 08:15:00,4G,1443.71
CDR000080765,82120380036,PKG-003,350000000005311,2023-10-20 20:39:00,4G,1208.96
CDR000080766,85213014197,PKG-010,350000000001613,2023-10-21 03:45:00,4G,1684.77
CDR000080767,81182845484,PKG-007,350000000008226,2023-07-14 07:14:00,4G,1231.08
CDR000080768,81230038997,PKG-007,350000000827811,2023-11-21 00:49:00,3G,1183.87
CDR000080769,81133723255,PKG-004,350000000004750,2023-06-30 06:10:00,4G,1966.45
CDR000080770,85257765562,PKG-005,350000000006694,2023-08-17 17:18:00,4G,2033.18
CDR000080771,85277768590,PKG-004,350000000006352,2023-09-04 17:47:00,4G,1939.15
CDR000080772,82168467362,PKG-005,350000000004570,2023-08-05 16:58:00,4G,722.93
CDR000080773,82154022614,PKG-005,350000000008166,2023-08-25 01:05:00,4G,92.85
CDR000080774,82264249213,PKG-006,350000000003718,2023-03-14 13:22:00,4G,1020.06
CDR000080775,85230182851,PKG-008,350000000173905,2023-07-07 20:47:00,5G,1352.71
CDR000080776,82115938592,PKG-004,350000000004277,2023-03-13 16:11:00,5G,430.39
CDR000080778,82253563425,PKG-007,350000000003168,2023-04-09 12:13:00,3G,278.07
CDR000080779,82118135492,PKG-007,350000000766102,2023-03-02 09:30:00,5G,1503.64
CDR000080780,82183847318,PKG-001,350000000095429,2023-10-21 03:28:00,4G,1945.03
CDR000080781,82274368021,PKG-008,350000009999999,2023-09-08 05:48:00,4G,41.77
CDR000080782,82192701278,PKG-008,350000000001932,2023-05-20 21:13:00,5G,126.55
CDR000080783,82126847061,PKG-005,350000000004190,2023-08-24 20:00:00,5G,1763.25
CDR000080784,81282658606,PKG-007,350000000001284,2023-04-30 14:49:00,4G,412.72
CDR000080785,81296312735,PKG-005,350000009999999,2023-09-20 11:41:00,4G,1702.53
CDR000080786,81197280739,PKG-002,350000000004078,2023-02-09 16:40:00,4G,980.98
CDR000080787,82159949610,PKG-008,350000000003044,2023-08-22 02:58:00,5G,1630.47
CDR000080788,81237734850,PKG-009,350000000007305,2023-09-03 22:17:00,5G,1526.61
CDR000080789,81194325141,PKG-002,350000000004635,2023-10-30 06:56:00,4G,208.47
CDR000080790,85246450295,PKG-009,350000009999999,2023-06-29 02:04:00,4G,1279.11
CDR000080791,81197550736,PKG-010,350000000007844,2023-03-09 14:53:00,4G,811.21
CDR000080792,82235128279,PKG-003,350000000005960,2023-02-10 19:19:00,4G,1149.39
CDR000080793,85267639334,PKG-009,350000009999999,2023-06-10 09:53:00,4G,719.67
CDR000080794,85281961887,PKG-010,350000000565147,2023-10-04 02:39:00,4G,1128.5
CDR000080795,81127258004,PKG-006,350000000003083,2023-04-02 16:27:00,3G,1027.02
CDR000080796,82211335943,PKG-010,350000000490606,2023-08-26 04:40:00,5G,0.01
CDR000080797,82237436313,PKG-009,350000000004474,2023-05-09 05:12:00,4G,434.09
CDR000080798,85289770212,PKG-010,350000000008185,2023-06-22 03:01:00,4G,354.61
CDR000080799,81133061934,PKG-010,350000000002796,2023-07-25 17:11:00,4G,482.06
CDR000080800,82173561336,PKG-004,350000000008412,2023-11-27 00:13:00,4G,625.98
CDR000080801,85270361315,PKG-004,350000000203451,2023-02-05 04:18:00,4G,557.27
CDR000080803,81159827961,PKG-004,350000000004468,2023-10-31 22:43:00,4G,730.03
CDR000080804,82145752336,PKG-002,350000000893836,2023-08-07 07:36:00,4G,1155.54
CDR000080805,85260040722,PKG-002,350000000987768,2023-03-29 00:58:00,4G,2017.99
CDR000080806,81193222547,PKG-010,350000000006782,2023-06-26 21:41:00,4G,976.33
CDR000080807,81141285139,PKG-001,350000000004208,2023-11-22 02:39:00,4G,551.45
CDR000080808,81284175688,PKG-009,350000000001123,2023-07-14 02:04:00,4G,1926.85
CDR000080809,85212346858,PKG-007,350000000927835,2023-06-06 16:14:00,5G,309.16
CDR000080810,82111000468,PKG-002,350000000002544,2023-09-21 17:51:00,4G,971.33
CDR000080811,85282700871,PKG-006,350000000245255,2023-10-12 21:52:00,4G,325.99
CDR000080812,81279648398,PKG-002,350000000001562,2023-09-01 17:46:00,4G,1467.18
CDR000080813,81159167935,PKG-008,350000000005761,2023-06-16 15:29:00,4G,1061.77
CDR000080814,82228728977,PKG-004,350000009999999,2023-07-14 13:52:00,4G,326.15
CDR000080815,81199253861,PKG-009,350000000003337,2023-05-22 22:20:00,4G,1923.18
CDR000080816,85276136247,PKG-004,350000000002507,2023-07-03 10:51:00,5G,1908.49
CDR000080817,81289768484,PKG-005,350000000002307,2023-05-20 15:06:00,5G,81.58
CDR000080818,82131861121,PKG-009,350000000646481,2023-09-13 10:38:00,3G,99.72
CDR000080819,81226415329,PKG-007,350000000001136,2023-05-10 07:53:00,5G,1790.72
CDR000080820,81149306728,PKG-005,350000000004509,2023-10-24 03:37:00,4G,1451.34
CDR000080821,81268363606,PKG-003,350000000004261,2023-03-24 01:06:00,4G,394.99
CDR000080822,82248980591,PKG-010,350000000007667,2023-05-25 08:01:00,4G,1048.86
CDR000080823,81116793362,PKG-004,350000000005507,2023-06-09 06:40:00,4G,481.8
CDR000080824,85219310721,PKG-008,350000000649496,2023-04-16 17:41:00,5G,789.35
CDR000080825,81280492207,PKG-008,350000000201822,2023-10-15 00:07:00,4G,465.15
CDR000080827,81154963896,PKG-009,350000000005293,2023-08-21 22:34:00,5G,237.48
CDR000080828,85277810668,PKG-002,350000000003470,2023-05-18 04:36:00,5G,917.75
CDR000080829,81229588888,PKG-003,350000000007735,2023-05-20 07:42:00,4G,1905.41
CDR000080830,85212697246,PKG-001,350000000001187,2023-08-17 05:41:00,4G,1767.71
CDR000080833,82187236717,PKG-002,350000000469343,2023-04-04 04:47:00,4G,1263.62
CDR000080834,82165526286,PKG-003,350000000837973,2023-05-12 19:33:00,5G,146.63
CDR000080835,82222594849,PKG-003,350000000008406,2023-01-23 03:25:00,4G,1051.63
CDR000080836,81169783288,PKG-009,350000000004963,2023-04-14 09:30:00,5G,1290.84
CDR000080837,82238374184,PKG-007,350000000008525,2023-02-10 12:58:00,4G,1871.66
CDR000080838,85255837456,PKG-006,350000000001526,2023-11-10 03:08:00,4G,557.47
CDR000080839,82175620900,PKG-010,350000000004754,2023-03-03 12:34:00,3G,644.94
CDR000080840,82147452687,PKG-003,350000000006429,2023-04-22 20:55:00,5G,1117.89
CDR000080841,81288679822,PKG-004,350000009999999,2023-07-02 02:26:00,4G,1625.61
CDR000080842,85233131509,PKG-004,350000000008819,2023-11-28 06:14:00,5G,1845.6
CDR000080843,81116038062,PKG-007,350000000008861,2023-06-02 12:31:00,5G,969.78
CDR000080844,85272110635,PKG-004,350000000508825,2023-11-22 15:34:00,4G,1629.45
CDR000080845,82220170342,PKG-002,350000000004661,2023-05-24 22:38:00,4G,1245.42
CDR000080846,81271515428,PKG-003,350000000008884,2023-05-03 21:45:00,5G,770.54
CDR000080847,82267637252,PKG-010,350000000003465,2023-05-23 09:34:00,4G,612.4
CDR000080848,81265115128,PKG-010,350000000002319,2023-04-01 17:27:00,4G,1553.25
CDR000080849,81236101412,PKG-010,350000000843383,2023-03-05 12:47:00,5G,974.66
CDR000080850,81150360545,PKG-001,350000000005606,2023-08-11 09:46:00,3G,1050.69
CDR000080851,82143890623,PKG-009,350000000394602,2023-08-12 03:32:00,5G,1173.46
CDR000080852,82228818922,PKG-009,350000000976050,2023-06-08 02:41:00,4G,852.71
CDR000080853,81274284217,PKG-009,350000000744453,2023-05-20 03:12:00,4G,1165.72
CDR000080854,81144139937,PKG-009,350000000577883,2023-09-26 12:37:00,5G,1474.47
CDR000080855,81245158790,PKG-007,350000000630160,2023-03-29 15:44:00,4G,1332.34
CDR000080857,85220290882,PKG-007,350000000003192,2023-03-09 10:07:00,3G,1834.69
CDR000080858,81123370149,PKG-010,350000000003698,2023-11-09 21:32:00,4G,1611.42
CDR000080859,81147377891,PKG-009,350000000003799,2023-02-27 15:27:00,4G,1909.94
CDR000080860,81127738208,PKG-002,350000000377387,2023-08-19 08:14:00,4G,1930.69
CDR000080861,85290760294,PKG-009,350000000493794,2023-04-20 17:35:00,4G,1562.08
CDR000080862,82181858990,PKG-002,350000000917175,2023-09-05 18:40:00,3G,1159.96
CDR000080863,82210726361,PKG-010,350000000008690,2023-11-17 06:18:00,4G,1838.01
CDR000080864,85251643742,PKG-002,350000009999999,2023-10-15 21:04:00,3G,816.09
CDR000080865,82177652056,PKG-009,350000009999999,2023-04-30 19:10:00,4G,1830.0
CDR000080866,81191721740,PKG-009,350000000006397,2023-05-10 15:48:00,4G,1826.65
CDR000080867,85270803371,PKG-006,350000000005078,2023-10-30 20:53:00,3G,1901.99
CDR000080868,82150766518,PKG-001,350000000008553,2023-03-22 06:52:00,4G,1199.61
CDR000080869,85274588012,PKG-003,350000000001529,2023-09-23 06:18:00,4G,889.49
CDR000080870,81263666133,PKG-005,350000000004196,2023-03-20 21:06:00,4G,21.42
CDR000080871,81238442624,PKG-010,350000000006136,2023-07-19 20:44:00,4G,487.84
CDR000080872,82157943575,PKG-010,350000000414056,2023-04-03 18:37:00,4G,400.11
CDR000080873,82294098355,PKG-004,350000000008414,2023-05-31 11:00:00,4G,1987.38
CDR000080874,85226183370,PKG-009,350000000007737,2023-02-13 15:17:00,4G,1029.82
CDR000080875,81254208770,PKG-007,350000000273193,2023-08-13 12:19:00,4G,1660.74
CDR000080876,82227413120,PKG-004,350000000686951,2023-09-28 20:44:00,4G,1647.54
CDR000080877,82285990892,PKG-007,350000009999999,2023-10-08 05:38:00,4G,541.06
CDR000080878,81295106515,PKG-003,350000000003532,2023-06-03 14:33:00,3G,247.34
CDR000080879,82244644733,PKG-001,350000000767589,2023-03-17 12:35:00,4G,165.17
CDR000080880,82290194707,PKG-003,350000000004924,2023-02-09 08:56:00,3G,260.28
CDR000080881,82298951617,PKG-006,350000000370546,2023-06-19 20:51:00,4G,1617.1
CDR000080882,85222862113,PKG-009,350000000002938,2023-10-12 03:25:00,4G,1838.55
CDR000080883,81174264399,PKG-003,350000000007008,2023-02-08 11:32:00,3G,1634.86
CDR000080884,81158895316,PKG-010,350000000005426,2023-07-24 11:52:00,4G,14.62
CDR000080885,82174899385,PKG-001,350000000004479,2023-10-07 20:54:00,5G,217.18
CDR000080886,85256636209,PKG-007,350000000001044,2023-02-20 12:50:00,4G,1811.32
CDR000080887,81143432782,PKG-010,350000000232072,2023-11-04 19:26:00,5G,531.59
CDR000080888,81114867477,PKG-010,350000000003408,2023-08-26 01:31:00,4G,379.34
CDR000080889,85255875247,PKG-010,350000009999999,2023-04-10 15:26:00,5G,893.56
CDR000080890,81266957582,PKG-004,350000000002371,2023-03-16 10:34:00,3G,427.87
CDR000080891,81110524850,PKG-001,350000000001451,2023-03-26 00:42:00,4G,751.64
CDR000080892,82193379748,PKG-005,350000000008876,2023-11-26 05:21:00,4G,522.63
CDR000080893,81231564197,PKG-009,350000000074526,2023-02-28 15:13:00,4G,1924.63
CDR000080894,81220443214,PKG-010,350000000006889,2023-07-19 03:00:00,4G,1956.51
CDR000080895,81117520238,PKG-008,350000000054057,2023-04-10 15:02:00,4G,1007.18
CDR000080896,81243844978,PKG-009,350000000432768,2023-08-29 20:26:00,4G,1318.22
CDR000080897,81134641710,PKG-001,350000000728800,2023-09-25 08:01:00,4G,1910.13
CDR000080898,82194256410,PKG-008,350000000006511,2023-04-06 08:13:00,3G,1020.21
CDR000080899,81118229816,PKG-001,350000000007616,2023-02-28 04:12:00,5G,811.43
CDR000080900,81142859708,PKG-010,350000000003314,2023-07-10 20:02:00,4G,1835.18
CDR000080901,81189602308,PKG-001,350000000041227,2023-02-14 19:33:00,4G,970.53
CDR000080902,85214990257,PKG-006,350000000007036,2023-05-11 14:19:00,3G,557.35
CDR000080903,82298505090,PKG-010,350000000006380,2023-07-19 01:05:00,4G,893.69
CDR000080904,82216901630,PKG-010,350000000002978,2023-09-26 21:54:00,4G,1759.05
CDR000080905,82244844997,PKG-006,350000000003054,2023-11-15 09:55:00,4G,1151.55
CDR000080906,81195190830,PKG-001,350000000007287,2023-06-06 01:42:00,3G,1966.62
CDR000080907,81211080321,PKG-005,350000000001036,2023-05-02 20:37:00,4G,1205.08
CDR000080908,81179442927,PKG-009,350000000005756,2023-01-26 16:33:00,5G,468.65
CDR000080909,81156589365,PKG-007,350000000353766,2023-09-18 15:32:00,4G,1543.0
CDR000080910,81222086142,PKG-002,350000000004881,2023-07-07 12:55:00,5G,1676.8
CDR000080911,81266860938,PKG-001,350000000006274,2023-04-02 05:34:00,4G,1926.87
CDR000080912,81181028998,PKG-006,350000000007133,2023-10-11 16:24:00,5G,1539.21
CDR000080913,81265198209,PKG-010,350000009999999,2023-07-21 04:18:00,4G,1922.92
CDR000080914,81190212328,PKG-005,350000000001833,2023-05-12 04:49:00,4G,820.66
CDR000080915,81267456508,PKG-003,350000000003082,2023-10-03 15:38:00,4G,1425.45
CDR000080917,85242432152,PKG-007,350000000006870,2023-11-30 20:28:00,4G,496.35
CDR000080918,82119555582,PKG-006,350000000004391,2023-11-03 08:38:00,4G,188.63
CDR000080919,81199721212,PKG-003,350000000007223,2023-04-14 03:40:00,4G,1538.7
CDR000080920,81152295114,PKG-002,350000000006467,2023-03-26 17:54:00,4G,1930.42
CDR000080921,82213435119,PKG-005,350000000008523,2023-09-06 15:07:00,5G,958.35
CDR000080922,81276151466,PKG-010,350000000008861,2023-06-04 13:48:00,4G,1630.06
CDR000080923,82130394363,PKG-005,350000000879019,2023-03-02 10:29:00,4G,959.9
CDR000080924,82168204455,PKG-010,350000000008432,2023-10-20 11:33:00,3G,579.51
CDR000080926,82261298943,PKG-001,350000000004524,2023-04-07 14:27:00,3G,1550.7
CDR000080928,82191080054,PKG-002,350000000073509,2023-05-27 15:53:00,3G,1551.06
CDR000080929,82258626636,PKG-005,350000000007323,2023-03-15 22:58:00,4G,1305.44
CDR000080930,82290851669,PKG-008,350000000001853,2023-03-17 02:46:00,4G,574.5
CDR000080931,81186047756,PKG-005,350000000581554,2023-07-25 20:15:00,5G,67.47
CDR000080932,81145826455,PKG-006,350000000001695,2023-07-16 11:07:00,4G,821.01
CDR000080933,82277665192,PKG-001,350000000371691,2023-02-01 19:37:00,4G,665.21
CDR000080934,82197017452,PKG-002,350000000001440,2023-10-17 12:23:00,4G,1884.59
CDR000080935,81175864507,PKG-003,350000000549729,2023-10-30 11:38:00,4G,1349.25
CDR000080936,85228474287,PKG-002,350000000001880,2023-08-28 15:35:00,3G,1931.66
CDR000080937,81166243860,PKG-001,350000000008551,2023-09-06 04:24:00,5G,607.85
CDR000080938,81122464613,PKG-005,350000000007558,2023-03-28 01:10:00,4G,1699.55
CDR000080939,85256797055,PKG-007,350000000893304,2023-05-12 21:32:00,4G,1187.45
CDR000080940,85217417886,PKG-003,350000000266083,2023-11-08 02:06:00,4G,1815.31
CDR000080941,81189554591,PKG-005,350000000001239,2023-06-27 09:09:00,4G,1920.33
CDR000080942,82178640819,PKG-001,350000000006235,2023-02-16 08:57:00,3G,784.51
CDR000080943,82282448569,PKG-008,350000000006674,2023-11-23 10:25:00,3G,1979.46
CDR000080944,81254791840,PKG-008,350000000553947,2023-05-09 08:36:00,3G,382.02
CDR000080945,82287963989,PKG-005,350000000469101,2023-03-23 16:18:00,3G,1209.8
CDR000080946,81235826868,PKG-008,350000000006530,2023-04-06 22:01:00,4G,1693.05
CDR000080947,82161268250,PKG-007,350000000003884,2023-08-28 12:38:00,5G,951.25
CDR000080948,82255341263,PKG-009,350000000006948,2023-09-29 10:26:00,4G,1722.2
CDR000080949,81170383480,PKG-004,350000000001402,2023-04-21 06:20:00,4G,201.92
CDR000080950,81271366307,PKG-007,350000009999999,2023-11-05 01:53:00,5G,847.33
CDR000080951,81291907793,PKG-002,350000000004624,2023-09-23 07:45:00,3G,407.35
CDR000080952,85282051135,PKG-009,350000009999999,2023-09-22 16:55:00,4G,435.01
CDR000080953,85288813422,PKG-010,350000000003145,2023-11-21 16:02:00,5G,1059.49
CDR000080954,81198123440,PKG-006,350000000389338,2023-04-20 16:48:00,5G,215.85
CDR000080955,82293764779,PKG-007,350000000007883,2023-05-18 18:40:00,4G,1072.66
CDR000080957,81215863377,PKG-004,350000000006649,2023-10-15 05:06:00,4G,754.45
CDR000080958,81271999939,PKG-002,350000000838512,2023-03-12 12:33:00,5G,1555.92
CDR000080959,81142130607,PKG-004,350000009999999,2023-08-06 14:36:00,4G,1447.11
CDR000080960,82120472794,PKG-004,350000000001948,2023-09-30 04:35:00,4G,847.44
CDR000080961,81283529134,PKG-003,350000000004584,2023-10-01 00:53:00,3G,914.45
CDR000080962,81225254259,PKG-010,350000000002220,2023-01-28 15:02:00,4G,1740.33
CDR000080963,82192680011,PKG-005,350000000976615,2023-09-12 02:13:00,4G,755.96
CDR000080964,81145310303,PKG-009,350000000188978,2023-06-11 08:00:00,5G,1769.62
CDR000080965,81173305240,PKG-008,350000000001315,2023-11-01 16:32:00,4G,1430.36
CDR000080966,82166071889,PKG-007,350000000008257,2023-09-21 12:44:00,4G,1193.41
CDR000080967,82225269166,PKG-010,350000000002277,2023-04-18 10:10:00,5G,251.32
CDR000080968,85235578888,PKG-003,350000000096083,2023-04-01 11:56:00,4G,793.63
CDR000080969,85236192989,PKG-010,350000000002026,2023-07-11 06:21:00,4G,426.82
CDR000080970,82243321853,PKG-004,350000000007049,2023-06-15 20:51:00,5G,817.06
CDR000080971,85235125431,PKG-002,350000000006805,2023-10-10 10:54:00,4G,1433.23
CDR000080972,82278863653,PKG-001,350000000005851,2023-08-19 05:51:00,3G,1814.89
CDR000080973,82240536526,PKG-005,350000000008004,2023-10-29 15:06:00,4G,278.31
CDR000080974,85251305857,PKG-010,350000000003004,2023-08-12 06:14:00,4G,54.75
CDR000080975,85214122566,PKG-007,350000000005634,2023-12-11 09:23:00,4G,1694.27
CDR000080976,85257242863,PKG-005,350000000500026,2023-10-12 08:18:00,5G,1988.61
CDR000080977,85238268662,PKG-002,350000000004911,2023-02-04 06:37:00,4G,1569.42
CDR000080978,81164845990,PKG-005,350000000911698,2023-07-19 00:27:00,4G,1132.57
CDR000080979,81156317718,PKG-005,350000000002863,2023-05-20 21:17:00,3G,1430.22
CDR000080980,81242694106,PKG-002,350000000007228,2023-10-20 11:44:00,4G,1557.66
CDR000080981,82191264873,PKG-004,350000000008813,2023-06-08 18:22:00,4G,1059.76
CDR000080982,82213631345,PKG-006,350000009999999,2023-05-14 21:13:00,5G,1388.12
CDR000080983,82291230220,PKG-010,350000000010626,2023-06-26 00:11:00,5G,238.17
CDR000080984,85296918502,PKG-009,350000000002864,2023-04-10 13:36:00,4G,1063.98
CDR000080985,81281866412,PKG-010,350000000002185,2023-04-14 12:29:00,4G,275.97
CDR000080986,82292973584,PKG-005,350000000006111,2023-10-14 12:55:00,4G,1886.75
CDR000080987,85247607768,PKG-005,350000000007342,2023-08-22 04:23:00,3G,1997.86
CDR000080988,82273609505,PKG-002,350000000002458,2023-07-11 04:24:00,4G,1026.55
CDR000080989,85230194841,PKG-005,350000000217707,2023-09-11 03:10:00,4G,1952.57
CDR000080990,81198556916,PKG-007,350000000004213,2023-08-16 14:06:00,4G,1241.83
CDR000080991,81153323127,PKG-002,350000000059986,2023-04-27 21:31:00,5G,1239.06
